_action_text,_bill,_committees,_date,_status,_time,_type
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2256,SSHR,2012-01-29,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2257,SSHR,2012-01-29,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2258,SSFI,2012-01-29,INTRODUCED,,referral
Read twice and referred to the Committee on Veterans' Affairs.,s2259,SSVA,2012-01-29,INTRODUCED,,referral
Committee on Veterans' Affairs. Hearings held. Hearings printed: S.Hrg. 112-668.,s2259,SSVA,2012-01-27,,,hearings
Committee on Veterans' Affairs. Ordered to be reported without amendment favorably.,s2259,SSVA,2012-01-12,REPORTED,,calendar
Read twice and referred to the Committee on Finance.,s2260,SSFI,2012-01-29,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2261,HSAG,2012-01-29,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2262,SSHR,2012-01-29,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2263,SSHR,2012-01-29,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2264,,2012-01-29,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2264,SSEV,2012-01-29,REFERRED,,referral
Read twice and referred to the Committee on Finance.,s2265,SSFI,2012-01-29,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s2266,SSJU,2012-01-29,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s2267,SSEG,2012-01-29,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 112-578.,s2267,SSEG,2012-01-27,,,hearings
Read twice and referred to the Committee on Energy and Natural Resources.,s2268,SSEG,2012-01-29,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s2269,SSJU,2012-01-29,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2270,HSAG,2012-01-29,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2271,,2012-01-29,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2271,SSFI,2012-01-29,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s2272,SSEG,2012-01-29,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 112-578.,s2272,SSEG,2012-01-27,,,hearings
Sponsor introductory remarks on measure.,s2273,,2012-01-29,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2273,SSEG,2012-01-29,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 112-578.,s2273,SSEG,2012-01-27,,,hearings
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2274,HSAG,2012-01-29,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2275,HSAG,2012-01-29,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2276,,2012-01-29,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2276,SSJU,2012-01-29,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2276,SSJU,2012-01-17,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy with an amendment in the nature of a substitute. Without written report.,s2276,SSJU,2012-01-23,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 413.,s2276,,2012-01-23,,,calendar
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2277,HSAG,2012-01-29,INTRODUCED,,referral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2278,SSBK,2012-01-29,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2279,SSCM,2012-01-29,INTRODUCED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported without amendment favorably.",s2279,SSCM,2012-01-31,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Rockefeller without amendment. Without written report.",s2279,SSCM,2012-01-14,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 550.,s2279,,2012-01-14,,,calendar
"By Senator Rockefeller from Committee on Commerce, Science, and Transportation filed written report. Report No. 112-247.",s2279,SSCM,2012-01-05,,,action
Sponsor introductory remarks on measure.,s2280,,2012-01-29,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2280,SSBK,2012-01-29,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2281,SSHR,2012-01-29,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2282,,2012-01-29,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2282,SSEV,2012-01-29,REFERRED,,referral
Committee on Environment and Public Works Subcommittee on Water and Wildlife. Hearings held.,s2282,SSEV,2012-01-24,,,hearings
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s2282,SSEV,2012-01-25,REPORTED,,calendar
Committee on Environment and Public Works. Reported by Senator Boxer without amendment. With written report No. 112-217.,s2282,SSEV,2012-01-19,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 519.,s2282,,2012-01-19,,,calendar
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2283,SSGA,2012-01-29,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2284,SSFI,2012-01-16,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2285,SSHR,2012-01-16,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2286,,2012-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2286,SSEG,2012-01-17,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 112-578.,s2286,SSEG,2012-01-27,,,hearings
Read twice and referred to the Committee on Finance.,s2287,SSFI,2012-01-17,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2288,SSHR,2012-01-17,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2289,,2012-01-17,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2289,SSHR,2012-01-17,REFERRED,,referral
Read twice and referred to the Committee on Foreign Relations.,s2290,SSFR,2012-01-17,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2291,,2012-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2291,SSFI,2012-01-17,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2292,SSHR,2012-01-17,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2293,SSHR,2012-01-18,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2294,HSAG,2012-01-18,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2295,,2012-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2295,SSHR,2012-01-18,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2296,SSHR,2012-01-18,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s2297,SSJU,2012-01-18,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2298,HSAG,2012-01-18,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2299,,2012-01-18,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2299,SSVA,2012-01-18,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held. Hearings printed: S.Hrg. 112-567.,s2299,SSVA,2012-01-13,,,hearings
Read twice and referred to the Committee on Environment and Public Works.,s2300,SSEV,2012-01-18,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2301,,2012-01-19,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2301,SSHR,2012-01-19,REFERRED,,referral
Read twice and referred to the Committee on Finance.,s2302,SSFI,2012-01-19,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2303,,2012-01-19,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2303,SSGA,2012-01-19,REFERRED,,referral
Read twice and referred to the Committee on Finance.,s2304,SSFI,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2305,SSFI,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2306,SSFI,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2307,SSFI,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2308,SSFI,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2309,SSFI,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2310,SSFI,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2311,SSFI,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2312,SSFI,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2313,SSFI,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2314,SSFI,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2315,SSFI,2012-01-19,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2316,,2012-01-19,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2316,SSEG,2012-01-19,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 112-578.,s2316,SSEG,2012-01-27,,,hearings
Read twice and referred to the Committee on Environment and Public Works.,s2317,SSEV,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Foreign Relations.,s2318,SSFR,2012-01-19,INTRODUCED,,referral
Committee on Foreign Relations Subcommittee on African Affairs. Hearings held.,s2318,SSFR,2012-01-24,,,hearings
Committee on Foreign Relations. Hearings held. Hearings printed: S.Hrg. 112-602.,s2318,SSFR,2012-01-24,,,hearings
Committee on Foreign Relations. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2318,SSFR,2012-01-19,REPORTED,,calendar
Committee on Foreign Relations. Reported by Senator Kerry with an amendment in the nature of a substitute. With written report No. 112-232.,s2318,SSFR,2012-01-13,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 537.,s2318,,2012-01-13,,,calendar
Passed Senate with an amendment by Voice Vote.,s2318,,2012-01-19,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2318,,2012-01-20,,,action
Received in the House.,s2318,,2012-01-20,,12:02:00,action
Referred to the House Committee on Foreign Affairs.,s2318,HSFA,2012-01-20,,,referral
Ms. Ros-Lehtinen moved to suspend the rules and pass the bill.,s2318,,2012-01-30,,18:23:00,action
Considered under suspension of the rules.,s2318,,2012-01-30,,18:23:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 2318.,s2318,,2012-01-30,,18:23:00,action
"At the conclusion of debate, the chair put the question on the motion to suspend the rules. Ms. Ros-Lehtinen objected to the vote on the grounds that a quorum was not present. Further proceedings on the motion were postponed. The point of no quorum was considered as withdrawn.",s2318,,2012-01-30,,18:32:00,action
Considered as unfinished business.,s2318,,2013-01-01,,23:14:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s2318,,2013-01-01,PASSED:BILL,23:15:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s2318,,2013-01-01,,23:15:00,action
Presented to President.,s2318,,2013-01-03,,,topresident
Signed by President.,s2318,,2013-01-15,ENACTED:SIGNED,,signed
Became Public Law No: 112-283.,s2318,,2013-01-15,,,enacted
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2319,SSGA,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Veterans' Affairs.,s2320,SSVA,2012-01-19,INTRODUCED,,referral
Committee on Veterans' Affairs. Hearings held. Hearings printed: S.Hrg. 112-668.,s2320,SSVA,2012-01-27,,,hearings
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2321,SSHR,2012-01-19,INTRODUCED,,referral
Committee on Appropriations. Original measure reported to Senate by Senator Murray. With written report No. 112-157.,s2322,SSAP,2012-01-19,INTRODUCED,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 359.,s2322,,2012-01-19,REPORTED,,calendar
"Committee on Appropriations Subcommittee on Commerce, Justice, Science, and Related Agencies. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-697.",s2323,SSAP,2012-01-08,INTRODUCED,,hearings
"Committee on Appropriations Subcommittee on Commerce, Justice, Science, and Related Agencies. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-697.",s2323,SSAP,2012-01-15,,,hearings
"Committee on Appropriations Subcommittee on Commerce, Justice, Science, and Related Agencies. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-697.",s2323,SSAP,2012-01-22,,,hearings
"Committee on Appropriations Subcommittee on Commerce, Justice, Science, and Related Agencies. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-697.",s2323,SSAP,2012-01-28,,,hearings
Committee on Appropriations. Original measure reported to Senate by Senator Mikulski. With written report No. 112-158.,s2323,SSAP,2012-01-19,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 360.,s2323,,2012-01-19,REPORTED,,calendar
Read twice and referred to the Committee on Energy and Natural Resources.,s2324,SSEG,2012-01-19,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 112-578.,s2324,SSEG,2012-01-27,,,hearings
Read twice and referred to the Committee on Foreign Relations.,s2325,SSFR,2012-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s2326,SSEV,2012-01-19,INTRODUCED,,referral
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s2326,SSEV,2012-01-25,REPORTED,,calendar
Committee on Environment and Public Works. Reported by Senator Boxer without amendment. Without written report.,s2326,SSEV,2012-01-27,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 577.,s2326,,2012-01-27,,,calendar
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s2327,,2012-01-19,INTRODUCED,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 362.,s2327,,2012-01-23,REPORTED,,calendar
Read twice and referred to the Committee on Finance.,s2328,SSFI,2012-01-23,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2329,SSFI,2012-01-23,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2330,SSFI,2012-01-23,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2331,SSFI,2012-01-23,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2332,SSFI,2012-01-23,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2333,SSFI,2012-01-23,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2334,SSFI,2012-01-23,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2335,SSFI,2012-01-23,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2336,SSFI,2012-01-23,INTRODUCED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2337,SSGA,2012-01-23,INTRODUCED,,referral
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s2338,,2012-01-23,INTRODUCED,,action
Ordered read the second time.,s2338,,2012-01-24,,,action
Read the second time. Ordered Placed on Senate Legislative Calendar under General Orders. Calendar No. 364.,s2338,,2012-01-24,REPORTED,,calendar
Read twice and referred to the Committee on Finance.,s2339,SSFI,2012-01-24,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2340,SSFI,2012-01-24,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s2341,SSEG,2012-01-24,INTRODUCED,,referral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2342,SSBK,2012-01-24,INTRODUCED,,referral
Introduced in the Senate. Read twice. Ordered Placed on Senate Legislative Calendar under General Orders. Calendar No. 365.,s2343,,2012-01-24,INTRODUCED,,calendar
Motion to proceed to consideration of measure made in Senate.,s2343,,2012-01-26,,,action
Cloture motion on the motion to proceed to the measure presented in Senate.,s2343,,2012-01-26,,,action
Motion to proceed to measure considered in Senate.,s2343,,2012-01-07,,,action
Motion to proceed to measure considered in Senate.,s2343,,2012-01-08,,,action
Cloture on the motion to proceed to the measure not invoked in Senate by Yea-Nay Vote. 52 - 45. Record Vote Number: 89.,s2343,,2012-01-08,PROV_KILL:CLOTUREFAILED,,vote-aux
Motion by Senator Reid to reconsider the vote by which cloture was not invoked on the motion to proceed to the measure (Roll Call Vote No. 89) entered in Senate.,s2343,,2012-01-08,,,action
Motion to proceed to consideration of measure made in Senate.,s2343,,2012-01-09,,,action
Motion to proceed to consideration of measure made in Senate.,s2343,,2012-01-15,,,action
Motion to proceed to consideration of measure made in Senate.,s2343,,2012-01-16,,,action
Motion by Senator Reid to reconsider the vote by which cloture was not invoked on the motion to proceed to the measure (Roll Call Vote No. 89) withdrawn in Senate by Unanimous Consent.,s2343,,2012-01-23,,,action
Motion to proceed to consideration of measure agreed to in Senate.,s2343,,2012-01-24,,,action
Measure laid before Senate by unanimous consent.,s2343,,2012-01-24,,,action
"Under the order of 5/23/12, not having achieved 60 votes in the affirmative, failed of passage in Senate by Yea-Nay Vote. 51 - 43. Record Vote Number: 113.",s2343,,2012-01-24,FAIL:ORIGINATING:SENATE,,vote
Returned to the Calendar. Calendar No. 365.,s2343,,2012-01-24,,,action
Introduced in the Senate. Read twice. Ordered Placed on Senate Legislative Calendar under General Orders. Calendar No. 366.,s2344,,2012-01-24,INTRODUCED,,calendar
"Committee on Banking, Housing, and Urban Affairs Subcommittee on Economic Policy. Hearings held. With printed Hearing: S.Hrg. 112-698.",s2344,SSBK,2012-01-09,,,hearings
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2345,SSGA,2012-01-24,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2346,HSAG,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2347,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2348,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2349,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2350,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2351,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2352,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2353,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2354,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2355,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2356,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2357,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2358,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2359,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2360,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2361,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2362,SSFI,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2363,SSFI,2012-01-25,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2364,,2012-01-25,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s2364,SSSB,2012-01-25,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s2365,SSEG,2012-01-25,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2366,,2012-01-25,INTRODUCED,,action
Introduced in the Senate. Read twice. Ordered Placed on Senate Legislative Calendar under General Orders. Calendar No. 370.,s2366,,2012-01-25,REPORTED,,calendar
Sponsor introductory remarks on measure.,s2367,,2012-01-25,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2367,SSBK,2012-01-25,REFERRED,,referral
"Senate Committee on Banking, Housing, and Urban Affairs discharged Unanimous Consent.",s2367,SSBK,2012-01-23,,,action
Passed Senate without amendment by Unanimous Consent.,s2367,,2012-01-23,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2367,,2012-01-24,,,action
Received in the House.,s2367,,2012-01-25,,10:03:00,action
"Referred to the Committee on the Judiciary, and in addition to the Committee on Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",s2367,,2012-01-25,,,referral
Referred to House Judiciary,s2367,HSJU,2012-01-25,,,referral
Referred to House Financial Services,s2367,HSBA,2012-01-25,,,referral
Referred to the Subcommittee on Financial Institutions and Consumer Credit.,s2367,,2012-01-31,,,referral
Mr. Smith (TX) moved to suspend the rules and pass the bill.,s2367,,2012-01-05,,10:44:00,action
Considered under suspension of the rules.,s2367,,2012-01-05,,10:44:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 2367.,s2367,,2012-01-05,,10:44:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",s2367,,2012-01-05,,10:47:00,action
Considered as unfinished business.,s2367,,2012-01-05,,11:51:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 398 - 1 (Roll no. 619).,s2367,,2012-01-05,PASSED:BILL,11:58:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s2367,,2012-01-05,,11:58:00,action
Message received in the Senate: Returned to the Senate pursuant to the provisions of S.Con.Res. 63.,s2367,,2012-01-19,,,action
Presented to President.,s2367,,2012-01-20,,,topresident
Signed by President.,s2367,,2012-01-28,ENACTED:SIGNED,,signed
Became Public Law No: 112-231.,s2367,,2012-01-28,,,enacted
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2368,SSGA,2012-01-25,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2369,SSCM,2012-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s2370,SSJU,2012-01-26,INTRODUCED,,referral
Committee on the Judiciary. Ordered to be reported without amendment favorably.,s2370,SSJU,2012-01-24,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy without amendment. Without written report.,s2370,SSJU,2012-01-24,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 416.,s2370,,2012-01-24,,,calendar
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2371,SSHR,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s2372,SSEG,2012-01-26,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 112-578.,s2372,SSEG,2012-01-27,,,hearings
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2373,SSBK,2012-01-26,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s2374,,2012-01-26,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2374,SSEG,2012-01-26,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held. Hearings printed: S.Hrg. 112-540.,s2374,SSEG,2012-01-10,,,hearings
"Committee on Appropriations Senate Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-853.",s2375,SSAP,2012-01-29,INTRODUCED,,hearings
"Committee on Appropriations Senate Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-853.",s2375,SSAP,2012-01-19,,,hearings
Committee on Appropriations. Original measure reported to Senate by Senator Kohl. With written report No. 112-163.,s2375,SSAP,2012-01-26,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 382.,s2375,,2012-01-26,REPORTED,,calendar
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2376,SSCM,2012-01-26,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2377,HSAG,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2378,SSFI,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2379,SSFI,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2380,SSFI,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2381,SSFI,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2382,SSFI,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2383,SSFI,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2384,SSFI,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2385,SSFI,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2386,SSFI,2012-01-26,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2387,HSAG,2012-01-26,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2388,SSCM,2012-01-26,INTRODUCED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s2388,SSCM,2012-01-31,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Rockefeller with an amendment in the nature of a substitute. Without written report.",s2388,SSCM,2012-01-14,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 551.,s2388,,2012-01-14,,,calendar
"By Senator Rockefeller from Committee on Commerce, Science, and Transportation filed written report. Report No. 112-256.",s2388,SSCM,2012-01-19,,,action
Measure laid before Senate by unanimous consent.,s2388,,2012-01-20,,,action
The committee substitute as amended agreed to by Unanimous Consent.,s2388,,2012-01-20,,,action
Passed Senate with an amendment by Unanimous Consent.,s2388,,2012-01-20,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2388,,2012-01-21,,,action
Received in the House.,s2388,,2012-01-21,,14:04:00,action
Held at the desk.,s2388,,2012-01-21,,15:35:00,action
Read twice and referred to the Committee on Indian Affairs.,s2389,SLIA,2012-01-26,INTRODUCED,,referral
Committee on Indian Affairs. Ordered to be reported with amendments favorably.,s2389,SLIA,2012-01-28,REPORTED,,calendar
Committee on Indian Affairs. Reported by Senator Akaka without amendment. Without written report.,s2389,SLIA,2012-01-13,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 509.,s2389,,2012-01-13,,,calendar
By Senator Akaka from Committee on Indian Affairs filed written report. Report No. 112-228.,s2389,SLIA,2012-01-20,,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2390,SSHR,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2391,SSFI,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2392,SSFI,2012-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s2393,SSFI,2012-01-26,INTRODUCED,,referral
